"BTI_REFERENCE","ISSUING_COUNTRY","START_DATE_OF_VALIDITY","END_DATE_OF_VALIDITY","NOMENCLATURE_CODE","CLASSIFICATION_JUSTIFICATION","STATUS","INVALIDATION_REASON","INVALIDATION_JUSTIFICATION","LANGUAGE","PLACE_OF_ISSUE","DATE_OF _ISSUE","NAME_AND_ADDRESS","DESCRIPTION_OF_GOODS","KEYWORDS"
"FIBTIFI001210-2025-BTI9","FI","24/01/2025","23/01/2028","8431498090************","Yhdistetyn nimikkeistön yleiset tulkintasäännöt 1, 3c ja 6.
Nimikkeen 8431 teksti ja sen alanimikkeiden tekstit.
(Yhdistetty nimikkeistö, komission täytäntöönpanoasetus (EU) 2024/2522, julkaisupäivä 31.10.2024, Euroopan unionin virallinen lehti, L-sarja).
XVI jakson huomautus 2b","VALID","","","fi","","24/01/2025","FI001210 Ulkomaankauppa- ja verotus Tulli
Opastinsilta 12 PL 512
FI-00101 Helsinki
FI","STS -nosturin kevytrakenteet. Kokonaisuus sisältää mm. kulkutiet, kaiteet, tasot, portaat, tikkaat ja kaapelitiet. Kokonaisuuteen sisältyy myös asennustarvikkeet kuten ruuvit ja mutterit. Tavara toimitetaan purettuna ja sen osat ovat asennusvalmiita. Koottuna ja nosturiin asennettuna kokonaisuus muodostaa STS –nosturin kulkutiet. Tavara on valmistettu galvanoidusta teräksestä ja ruostumattomasta teräksestä. Tavaran kokonaispaino on noin 68700 kg.","CRANES,FOR LIFTING,GANTRY CRANES,STEEL FRAME,OF STEEL"
"FIBTIFI001210-2025-BTI10","FI","24/01/2025","23/01/2028","8431498090************","Yhdistetyn nimikkeistön yleiset tulkintasäännöt 1 ja 6.
Nimikkeen 8431 teksti ja sen alanimikkeiden tekstit.
(Yhdistetty nimikkeistö, komission täytäntöönpanoasetus (EU) 2024/2522, julkaisupäivä 31.10.2024, Euroopan unionin virallinen lehti, L-sarja).
XVI jakson huomautus 2b.","VALID","","","fi","","24/01/2025","FI001210 Ulkomaankauppa- ja verotus Tulli
Opastinsilta 12 PL 512
FI-00101 Helsinki
FI","STS -nosturin köysipyöräpalkki. Köysipyöräpalkissa on teräsrunko ja köysipyöriä. Runko on valmistettu teräksestä hitsaamalla ja maalattu. Köysipyöräpalkissa on kiinnitys konttikuormauselimelle ja se toimii liityntämoduulina konttikuormauselimen ja STS –nosturin välillä. Nosturin nostoköydet kulkevat köysipyöräpalkin köysipyörien kautta. Tavara painaa noin 2368 kg.","CRANES,FOR LIFTING,GANTRY CRANES,STEEL FRAME,OF STEEL"
"FIBTIFI001210-2025-BTI11","FI","24/01/2025","23/01/2028","8431498090************","Yhdistetyn nimikkeistön yleiset tulkintasäännöt 1 ja 6.
Nimikkeen 8431 teksti ja sen alanimikkeiden tekstit.
(Yhdistetty nimikkeistö, komission täytäntöönpanoasetus (EU) 2024/2522, julkaisupäivä 31.10.2024, Euroopan unionin virallinen lehti, L-sarja).
XVI jakson huomautus 2b.
Harmonoidun järjestelmän selitykset, ryhmä 8426 kappaleet 6 - 8.
(https://tulli.fi/tutustu-tulliin/aineistot/kasikirjat).","VALID","","","fi","","24/01/2025","FI001210 Ulkomaankauppa- ja verotus Tulli
Opastinsilta 12 PL 512
FI-00101 Helsinki
FI","STS -nosturin kantavat rakenteet. Kokonaisuus sisältää mm. portaalin jalat, välipalkit, diagonaalituet, pääkannattajan, puomin ja vetosauvat. Tavara koostuu teräksestä hitsaamalla valmistetuista kotelo- ja putkirakenteista. Rakenteet ovat maalattuja ja ne toimitetaan kokoamattomina. Tavaran kokonaispaino on noin 715500 kg.","CRANES,FOR LIFTING,GANTRY CRANES,STEEL FRAME,OF STEEL,STRUCTURES"
"FIBTIFI001210-2025-BTI28","FI","11/04/2025","10/04/2028","73218900**************","Yhdistetyn nimikkeistön yleiset tulkintasäännöt 1, 2a, 3b ja 6.
Nimikkeen 7321 teksti ja sen alanimikkeiden tekstit.
(Yhdistetty nimikkeistö, komission täytäntöönpanoasetus (EU) 2024/2522, julkaisupäivä 31.10.2024, Euroopan unionin virallinen lehti, L-sarja).
Harmonoidun järjestelmän selitykset, nimike 7321
(https://tulli.fi/tutustu-tulliin/aineistot/kasikirjat).","VALID","","","fi","","10/04/2025","FI001210 Ulkomaankauppa- ja verotus Tulli
Opastinsilta 12 PL 512
FI-00101 Helsinki
FI","Tuote on telttasauna. Vähittäismyyntipakkaus sisältää palosuojatun telttakankaan, ruostumattomasta teräksestä valmistetut runkoputket, lämpökäsitellystä puusta valmistetut kokoon taittuvat lauteet ja puulämmitteisen kamiinan, joka toimii kiukaana. Tuote toimitetaan kantokasseissa tai pahvilaatikoissa.","TENTS,FOLD-UP,OVENS,OF STEEL"
"FIBTIFI001210-2025-BTI109","FI","21/11/2025","20/11/2028","7326909890************","Yhdistetyn nimikkeistön yleiset tulkintasäännöt 1 ja 6.
Nimikkeen 7326 teksti ja sen alanimikkeiden tekstit.
(Yhdistetty nimikkeistö, komission täytäntöönpanoasetus (EU) 2024/2522, julkaisupäivä 31.10.2024, Euroopan unionin virallinen lehti, L-sarja).
Harmonoidun järjestelmän selitykset, nimike 73.18
(https://tulli.fi/tutustu-tulliin/aineistot/kasikirjat).","VALID","","","fi","","21/11/2025","FI001210 Ulkomaankauppa- ja verotus Tulli
Opastinsilta 12 PL 512
FI-00101 Helsinki
FI","Tavara on DIN 988 –standardin mukainen rengasmainen teräksestä valmistettu säätölevy, joita käytetään erilaisissa mekaanisissa kokoonpanoissa valmistustoleransseista johtuvan aksiaalivälyksen asteittaiseen kompensoimiseen asettamalla eripaksuisia levyjä peräkkäin halutun mitan saavuttamiseksi. DIN 988 -standardin mukaisia säätölevyjä on saatavana eri mitoissa. Pienin koko on 3 x 6 x 0,1mm ja suurimmat ovat 170 x 200 x 3,5mm.","SOLE PLATES,FLAT ROLLED,MACHINE PARTS,NUTS, METAL,AXLES"
"FIBTIFI001210-2025-BTI107","FI","29/11/2025","28/11/2028","6307909899************","Yhdistetyn nimikkeistön yleiset tulkintasäännöt 1 ja 6.
Nimikkeen 6307 teksti ja sen alanimikkeiden tekstit.
(Yhdistetty nimikkeistö, komission täytäntöönpanoasetus (EU) 2024/2522, julkaisupäivä 31.10.2024, Euroopan unionin virallinen lehti, L-sarja).
Harmonoidun järjestelmän selitykset, nimike 6307, 1. kappale.
(https://tulli.fi/tutustu-tulliin/aineistot/kasikirjat)","VALID","","","fi","","24/11/2025","FI001210 Ulkomaankauppa- ja verotus Tulli
Opastinsilta 12 PL 512
FI-00101 Helsinki
FI","Vyö, johon voi kiinnittää irtotaskuja. Vyö on valmistettu kudotuista nauhoista (kolme kappaletta). Vyön molemmissa päädyissä on otekahvat sekä tarranauhapaneelit (koko 13x12 cm). Näytteenä olevan vyön koko noin 186 x 13 cm. Nauhojen leveys on noin 2,5 cm.  Vyön käyttötarkoitus huomioiden, kyseessä ei ole nimikkeen 6217 vaatetusta varten tarkoitettu vyö.","BELTS,FOR USE BY CRAFTSMEN,WOVEN,RIBBONS,OF MAN-MADE TEXTILE MATERIAL,MADE UP"
"FIBTIFI001210-2025-BTI86","FI","04/11/2025","03/11/2028","90211090**************","Yhdistetyn nimikkeistön yleiset tulkintasäännöt 1 ja 6.
Nimikkeen 9021 teksti ja sen alanimikkeiden tekstit.
(Yhdistetty nimikkeistö, komission täytäntöönpanoasetus (EU) 2024/2522, julkaisupäivä 31.10.2024, Euroopan unionin virallinen lehti, L-sarja).
90 ryhmän huomautukset 2 b-kohta.
Harmonoidun järjestelmän selitykset, nimike 9021 kohta II viimeinen kappale.
(https://tulli.fi/tutustu-tulliin/aineistot/kasikirjat).","VALID","","","fi","","03/11/2025","FI001210 Ulkomaankauppa- ja verotus Tulli
Opastinsilta 12 PL 512
FI-00101 Helsinki
FI","Murtumanhoidossa käytettävä epäjalometallinen tankomainen tavara, jossa puolipallon muotoinen kaulus lähellä toista päätä. Kauluksen puoleinen pää on terotettu kartion muotoiseksi. Tässä päässä on myös kierteitys. Tavaran halkaisija on 1.25 mm ja kuulan halkaisija on 3,5 mm. Tavaran pituutta ei ole ilmoitettu.
Tavaraa käytetään implanttilevyn kiinnittämiseen murtuneeseen luuhun. Se kiinnitetään murtuneeseen luuhun leikkauksen ajaksi ja poistetaan, kun levy on kiinni.
Tavara on valmistettu ruostumattomasta teräksestä.","OF ALLOY STEEL,OF STAINLESS STEEL,THREADED ARTICLES,MEDICAL AND ORTHOPAEDIC EQUIPMENT"
"FIBTIFI001210-2025-BTI87","FI","04/11/2025","03/11/2028","90189084**************","Yhdistetyn nimikkeistön yleiset tulkintasäännöt 1 ja 6.
Nimikkeen 9018 teksti ja sen alanimikkeiden tekstit.
(Yhdistetty nimikkeistö, komission täytäntöönpanoasetus (EU) 2024/2522, julkaisupäivä 31.10.2024, Euroopan unionin virallinen lehti, L-sarja).
Harmonoidun järjestelmän selitykset, nimike 9018.
(https://tulli.fi/tutustu-tulliin/aineistot/kasikirjat).","VALID","","","fi","","03/11/2025","FI001210 Ulkomaankauppa- ja verotus Tulli
Opastinsilta 12 PL 512
FI-00101 Helsinki
FI","Kirurgiset pihdit, joihin on pysyvästi kiinnitetty poranohjain. Pihdeissä on saksien kädensijojen kaltaiset lenkit ja puolikaaren muotoiset kärjet, joista toiseen on kiinnitetty kärkiin nähden poikittainen teline kirurgisen poran ohjaamiseen.
Pihdit on tarkoitettu pitämään kiinni murtuneesta luunpalasta, johon voidaan porata reikä kiinnitysruuvia varten.
Pihdit ja niihin kiinnitetty poranohjain on valmistettu ruostumattomasta teräksestä 17-4PH.","FOR MEDICINAL PURPOSES,MEDICAL GOODS,FORCEPS,SURGICAL EQUIPMENT,OF STAINLESS STEEL,OF BASE METALS"
"FIBTIFI001210-2025-BTI96","FI","18/11/2025","17/11/2028","4202929890************","Yhdistetyn nimikkeistön yleiset tulkintasäännöt 1 ja 6.
Nimikkeen 4202 teksti ja sen alanimikkeiden tekstit.
(Yhdistetty nimikkeistö, komission täytäntöönpanoasetus (EU) 2024/2522, julkaisupäivä 31.10.2024, Euroopan unionin virallinen lehti, L-sarja).
Harmonoidun järjestelmän selitykset, nimike 4202.
(https://tulli.fi/tutustu-tulliin/aineistot/kasikirjat).","VALID","","","fi","","14/11/2025","FI001210 Ulkomaankauppa- ja verotus Tulli
Opastinsilta 12 PL 512
FI-00101 Helsinki
FI","Tavara on erilaisten tavaroiden kuljettamiseen ja säilyttämiseen tarkoitettu tasku. Taskun sisällä on kuminauhasta valmistettuja tarvikkeiden kiinnityslenkkejä sekä joustavasta verkkoneuloksesta valmistettu sisälokero. Tasku voidaan sulkea vetoketjulla. Taskun etupuolella on nauhasta valmistetut kujat (molle), joiden päällä on tarranauhat. Taskun takapuolella on kaksi nauhaa sekä nauhasta valmistetut kujat (molle), joilla tasku voidaan kiinnittää toisiin tuotteisiin. Tavara on kooltaan noin 190 x 130 x 55 mm. Materiaalina on kudottu kangas (tekokuitua), jossa on muovisively nurjalla puolella.","OF TEXTILE MATERIAL,WOVEN FABRICS,WITH ZIP FASTENER,VELCRO STRAPS,REMOVABLE"
"FIBTIFI001210-2025-BTI97","FI","18/11/2025","17/11/2028","4202929890************","Yhdistetyn nimikkeistön yleiset tulkintasäännöt 1 ja 6.
Nimikkeen 4202 teksti ja sen alanimikkeiden tekstit.
(Yhdistetty nimikkeistö, komission täytäntöönpanoasetus (EU) 2024/2522, julkaisupäivä 31.10.2024, Euroopan unionin virallinen lehti, L-sarja).
Harmonoidun järjestelmän selitykset, nimike 4202.
(https://tulli.fi/tutustu-tulliin/aineistot/kasikirjat).","VALID","","","fi","","14/11/2025","FI001210 Ulkomaankauppa- ja verotus Tulli
Opastinsilta 12 PL 512
FI-00101 Helsinki
FI","Tavara on kaasunaamarin kuljettamiseen ja säilyttämiseen tarkoitettu tasku. Tasku on muotoiltu kaasunaamarin säilytystä ja käyttöä varten. Tasku voidaan sulkea läpällä, jossa on tarra- ja pistolukkokiinnitys. Taskun toisella puolella on kaksi nauhaa sekä nauhasta valmistetut kujat (molle), joilla tasku voidaan kiinnittää toisiin tuotteisiin. Taskussa on myös kolme nauhaa, jotka voidaan sulkea lenkiksi pistolukoilla. Tavara on kooltaan noin 270 x 240 x 140 mm Materiaalina on kudottu kangas (tekokuitua), jossa on muovisively nurjalla puolella.","OF TEXTILE MATERIAL,WOVEN FABRICS,WITH BUCKLE FASTENING,VELCRO STRAPS,REMOVABLE"
"FIBTIFI001210-2024-BTI104","FI","31/12/2024","30/12/2027","1901909990************","Yhdistetyn nimikkeistön yleiset tulkintasäännöt 1 ja 6.
Nimikkeen 1901 teksti ja sen alanimikkeiden tekstit.
(Yhdistetty nimikkeistö, komission täytäntöönpanoasetus (EU) 2023/2364, julkaisupäivä 31.10.2023 / komission täytäntöönpanoasetus (EU) 2024/2522, julkaisupäivä 31.10.2024, Euroopan unionin virallinen lehti, L-sarja).
Harmonoidun järjestelmän selitykset, nimike 1901 kohta II.
(https://tulli.fi/tutustu-tulliin/aineistot/kasikirjat).","VALID","","","fi","","30/12/2024","FI001210 Ulkomaankauppa- ja verotus Tulli
Opastinsilta 12 PL 512
FI-00101 Helsinki
FI","Tuote on valkoista, jauhemaista valmistetta, joka on tarkoitettu mochien valmistukseen. Tuote sisältää mm. tärkkelystä, glukoosia, glukoosisiirappia, palmuöljyä ja lisäaineita. Tuotetta ei ole tarkoitettu vähittäismyyntiin. Tuote on pakattu 10 kg:n pusseihin.","WITH STARCH,GLUCOSE,GLUCOSE SYRUP,NOT PUT UP FOR RETAIL SALE,PUT-UP IN PACKINGS,PULVERIZED"
"FIBTIFI001210-2024-BTI105","FI","31/12/2024","30/12/2027","1901200000************","Yhdistetyn nimikkeistön yleiset tulkintasäännöt 1 ja 6.
Nimikkeen 1901 teksti ja sen alanimikkeiden tekstit.
(Yhdistetty nimikkeistö, komission täytäntöönpanoasetus (EU) 2023/2364, julkaisupäivä 31.10.2023 / komission täytäntöönpanoasetus (EU) 2024/2522, julkaisupäivä 31.10.2024, Euroopan unionin virallinen lehti, L-sarja).
Harmonoidun järjestelmän selitykset, nimike 1901, kohta II
(https://tulli.fi/tutustu-tulliin/aineistot/kasikirjat).","VALID","","","fi","","30/12/2024","FI001210 Ulkomaankauppa- ja verotus Tulli
Opastinsilta 12 PL 512
FI-00101 Helsinki
FI","Tuote on valkoista, jauhemaista valmistetta, joka on tarkoitettu eräänlaisten rasvassa paistettavien mochien valmistukseen. Tuote sisältää muun muassa tärkkelystä, vehnäjauhoa, sokeria ja maitojauhetta. Tuotetta ei ole tarkoitettu vähittäismyyntiin. Tuote on pakattu 10 kg:n pusseihin.","PULVERIZED,WITH STARCH,MILK,NOT PUT UP FOR RETAIL SALE,PUT-UP IN PACKINGS"
"FIBTIFI001210-2025-BTI6","FI","24/01/2025","23/01/2028","8431498090************","Yhdistetyn nimikkeistön yleiset tulkintasäännöt 1 ja 6.
Nimikkeen 8431 teksti ja sen alanimikkeiden tekstit.
(Yhdistetty nimikkeistö, komission täytäntöönpanoasetus (EU) 2024/2522, julkaisupäivä 31.10.2024, Euroopan unionin virallinen lehti, L-sarja).
XVI jakson huomautus 2b.
Harmonoidun järjestelmän selitykset, ryhmä 8426 kappaleet 6 - 8.
(https://tulli.fi/tutustu-tulliin/aineistot/kasikirjat).","VALID","","","fi","","24/01/2025","FI001210 Ulkomaankauppa- ja verotus Tulli
Opastinsilta 12 PL 512
FI-00101 Helsinki
FI","ASC –nosturin raskaat teräsrakenteet. Rakenteet ovat valmistettu hitsaamalla rakenneteräksestä. Rakenteet ovat maalattuja ja ne toimitetaan kokoamattomina. Kuvien mukaisia nosturin vaaka- ja pystysuuntaisia kantavia teräsrakenteita (mm. osat ”main girder”, ”hinged leg” ja ”fixed leg”). Yksittäisen teräsrakenteen paino on enimmillään 26000 kg ja rakenteiden kokonaispaino on noin 87600 kg.","CRANES,FOR LIFTING,GANTRY CRANES,STEEL FRAME,OF STEEL,STRUCTURES"
"FIBTIFI001210-2025-BTI7","FI","24/01/2025","23/01/2028","8431498090************","Yhdistetyn nimikkeistön yleiset tulkintasäännöt 1 ja 6.
Nimikkeen 8431 teksti ja sen alanimikkeiden tekstit.
(Yhdistetty nimikkeistö, komission täytäntöönpanoasetus (EU) 2024/2522, julkaisupäivä 31.10.2024, Euroopan unionin virallinen lehti, L-sarja).
XVI jakson huomautus 2b","VALID","","","fi","","24/01/2025","FI001210 Ulkomaankauppa- ja verotus Tulli
Opastinsilta 12 PL 512
FI-00101 Helsinki
FI","ASC -nosturin köysipyöräpalkki. Köysipyöräpalkissa on teräsrunko ja köysipyöriä. Runko on valmistettu teräksestä hitsaamalla ja maalattu. Köysipyöräpalkissa on kiertolukkokiinnitys konttikuormauselimelle ja se toimii liityntämoduulina konttikuormauselimen ja ASC –nosturin välillä. Nosturin nostoköydet kulkevat köysipyöräpalkin köysipyörien kautta. Tavaran ulkomitat ovat noin 2100 x 5900 mm ja se painaa noin 2890 kg.","CRANES,FOR LIFTING,GANTRY CRANES,STEEL FRAME,OF STEEL"
"FIBTIFI001210-2025-BTI8","FI","24/01/2025","23/01/2028","8431498090************","Yhdistetyn nimikkeistön yleiset tulkintasäännöt 1, 3c ja 6.
Nimikkeen 8431 teksti ja sen alanimikkeiden tekstit.
(Yhdistetty nimikkeistö, komission täytäntöönpanoasetus (EU) 2024/2522, julkaisupäivä 31.10.2024, Euroopan unionin virallinen lehti, L-sarja).
XVI jakson huomautus 2b.","VALID","","","fi","","24/01/2025","FI001210 Ulkomaankauppa- ja verotus Tulli
Opastinsilta 12 PL 512
FI-00101 Helsinki
FI","ASC- nosturin kevytrakenteet. Kokonaisuus sisältää mm. portaita, kaiteita ja ritilätasoja. Kokonaisuuteen sisältyy myös asennustarvikkeet kuten ruuvit ja mutterit. Tavara toimitetaan purettuna ja sen osat ovat asennusvalmiit. Koottuna ja nosturiin asennettuna kokonaisuus mahdollistaa pääsyn huoltokohteisiin ja liikkumisen ympäri nosturia. Rakenteet on tehty rakenneteräksestä. Pintakäsittelynä on sinkitystä ja maalausta. Tavaran kokonaispaino on noin 10800 kg.","CRANES,GANTRY CRANES,OF STEEL,LADDERS,STEP LADDERS"
"FIBTIFI001210-2025-BTI36","FI","17/04/2025","16/04/2028","8479899790************","Yhdistetyn nimikkeistön yleiset tulkintasäännöt 1 ja 6.
Nimikkeen 8479 teksti ja sen alanimikkeiden tekstit.
(Yhdistetty nimikkeistö, komission täytäntöönpanoasetus (EU) 2024/2522, julkaisupäivä 31.10.2024, Euroopan unionin virallinen lehti, L-sarja).","VALID","","","fi","","16/04/2025","FI001210 Ulkomaankauppa- ja verotus Tulli
Opastinsilta 12 PL 512
FI-00101 Helsinki
FI","Tavara on avaimenperäjojo esimerkiksi kulkukortin tai avainten säilyttämiseen käden ulottuvilla. Tavarassa on noin 80 cm pituinen sisään kelautuva naru. Jojon rungossa on kiinnityslenkki jousisalvalla ja narun päässä on painonappikiinnitteinen muovinen lenkki.

Runko-osan koko kiinnityslenkkejä huomioon ottamatta on noin 11 x 35 x 42 mm.","OF PLASTICS,KEY RINGS,FOR REELING,WITH FIXING ARRANGEMENT,MECHANICAL"
"FIBTIFI001210-2025-BTI31","FI","11/04/2025","10/04/2028","84798997**************","Yhdistetyn nimikkeistön yleiset tulkintasäännöt 1, 2a) ja 6.
Nimikkeen 8479 teksti ja sen alanimikkeiden tekstit.
(Yhdistetty nimikkeistö, komission täytäntöönpanoasetus (EU) 2024/2522, julkaisupäivä 31.10.2024, Euroopan unionin virallinen lehti, L-sarja).
XVI jakson huomautus 4.
8479.89/14, 8479.89/15, 8479.89/16","VALID","","","fi","","10/04/2025","FI001210 Ulkomaankauppa- ja verotus Tulli
Opastinsilta 12 PL 512
FI-00101 Helsinki
FI","Kirjastosta lainattujen tavaroiden kuten kirjojen, äänilevyjen sekä pelien palautus- ja lajittelujärjestelmä. Asiakas palauttaa lainaamansa tavaran automaattiin, jossa hihna siirtää ne lajittelumoduuliin tai kärryyn. Tavara tunnistetaan RFID-tekniikalla tai viivakoodinlukijalla. Tuote on valmistettu metallilevystä ja se sisältää virtalähteet, ohjauselektroniikan, tietokoneen, kosketusnäytön, kuittitulostimen, RFID-lukijan, kaapelit ja kiinnikkeet. Laite painaa noin 190kg. Lajittelumoduulit painavat noin 61kg. Tämä päätös koskee vain yhdessä tullattua modulaarista kokonaisuutta. Erikseen tullatut osat eivät kuulu tähän päätökseen.","FOR SORTING,MAGNETIC READERS,BELT CONVEYORS,CONVEYOR BELTS,MAIL HANDLING MACHINES,BAR-CODE READERS"
"FIBTIFI001210-2025-BTI41","FI","06/05/2025","05/05/2028","2106909849************","Yhdistetyn nimikkeistön yleiset tulkintasäännöt 1 ja 6.
Nimikkeen 2106 teksti ja sen alanimikkeiden tekstit.
(Yhdistetty nimikkeistö, komission täytäntöönpanoasetus (EU) 2024/2522, julkaisupäivä 31.10.2024, Euroopan unionin virallinen lehti, L-sarja).
Ryhmän 30 huomautus 1 a.
Ryhmän 21 lisähuomautus 5. Ryhmän 30 lisähuomautus 1.
Harmonoidun järjestelmän selitykset, nimike 2106, kohta 16
(https://tulli.fi/tutustu-tulliin/aineistot/kasikirjat).
Yhdistetyn nimikkeistön selittävät huomautukset, ryhmän 30 lisähuomautuksen 1 CN-selityksen kohta 3 (https://tulli.fi/tutustu-tulliin/aineistot/kasikirjat).
EU:n tuomioistuimen tuomio, yhdistetyt tapaukset C-410/08 - C-412/08, Swiss Caps AG.
Tullilaboratorion tutkimusseloste nro 25-00908 / 1205736.","VALID","","","fi","","30/04/2025","FI001210 Ulkomaankauppa- ja verotus Tulli
Opastinsilta 12 PL 512
FI-00101 Helsinki
FI","Naisille tarkoitettu ravintolisäkapseli, joka on ilmoituksen mukaan tarkoitettu lievittämään vaihdevuosioireita luonnollisesti. Tuote sisältää mm. salvia- ja humalauutetta, sakeuttamisaineita, villijamssia, vitamiineja sekä paakkuuntumisenestoainetta. Pakkauksessa on 60 kapselia.","FOOD SUPPLEMENTS,CAPSULES,EXTRACT OF HOPS,VEGETABLE EXTRACTS,VITAMINS,PUT-UP IN PACKINGS,AS CAPSULES,SAGE,PUT UP FOR RETAIL SALE"
"FIBTIFI001210-2025-BTI37","FI","24/04/2025","23/04/2028","1522009900************","Yhdistetyn nimikkeistön yleiset tulkintasäännöt 1 ja 6.
Nimikkeen 1522 teksti ja sen alanimikkeiden tekstit.
(Yhdistetty nimikkeistö, komission täytäntöönpanoasetus (EU) 2024/2522, julkaisupäivä 31.10.2024, Euroopan unionin virallinen lehti, L-sarja).
Harmonoidun järjestelmän selitykset, nimike 1522 osa B.
(https://tulli.fi/tutustu-tulliin/aineistot/kasikirjat).
Tullilaboratorion tutkimusseloste nro 25-00858/1204950.","VALID","","","fi","","23/04/2025","FI001210 Ulkomaankauppa- ja verotus Tulli
Opastinsilta 12 PL 512
FI-00101 Helsinki
FI","Palmulieteöljy on seos, jonka ilmoitetaan koostuvan pääosin palmuöljystä ja sen rasvahapoista. Se on keltaisenruskeaa, melko jähmeää ja miedon hajuista massaa.","MIXTURES,PALM OIL,RESIDUES,RESIDUES OF VEGETABLE FATS OR OILS,UNREFINED,FATTY ACIDS,FATS,WASTE"
